plantid	sites	rate
E1043:250278035	9549	0.0297156336161023
E1044:250278036	10331	0.0321491476477068
E1045:250278037	1027	0.00319593211055996
E1046:250284345	1584	0.0049292662737361
E1047:250278038	6784	0.0211112010107485
E1049:250278039	5411	0.016838547858072
E1050:250278040	10841	0.0337362220161446
E1054:250278041	10668	0.0331978614950863
E1056:250278042	11122	0.0346106688740485
E1058:250278043	12360	0.038463214105668
E1059:250278044	8803	0.0273941483634463
E1062:250284346	4325	0.0134590130264575
E1063:250278045	7997	0.0248859484792093
E1065:250278046	5236	0.016293963515961
E1067:250278047	14513	0.0451631574688965
E1068:250278048	8169	0.0254211970897413
E1069:250278049	8190	0.0254865472107946
E1071:250278050	10468	0.0325754793898166
E1075:250278051	10862	0.0338015721371979
E1076:250278052	13410	0.041730720158334
E1078:250278053	9193	0.0286077934687222
E1080:250278054	4788	0.0148998276001568
E1084:250278055	9234	0.0287353818003025
E1085:250278056	6690	0.0208186814212718
E1087:250284347	13	4.04548368425311e-05
E1091:250278057	10587	0.0329457967424521
E1093:250278058	12571	0.0391198272267276
E1094:250278059	12333	0.0383791925214566
E1095:250278060	12174	0.0378843987477672
E1096:250278061	6921	0.0215375327528583
E1099:250278062	6873	0.0213881610475936
E1118:250284348	3596	0.0111904302527494
E1124:250278063	1237	0.00384943332109315
E1126:250278064	5743	0.0178717021528197
E1127:250278065	9314	0.0289843346424104
E1132:250278066	6431	0.0200126965949475
E1133:250278067	6424	0.0199909132212631
E1135:250278068	5281	0.0164339994896467
E1142:250284349	4883	0.01519545910016
E1145:250278069	6259	0.0194774479844156
E1146:250278070	4293	0.0133594318896143
E1148:250278071	6315	0.0196517149738911
E1149:250310553	7460	0.0232148525265602
E1150:250310554	3452	0.0107423151369552
E1151:250310555	5818	0.0181050954422958
E1152:250310556	3526	0.010972596515905
E1153:250310557	6112	0.0190199971370423
E1155:250310558	4135	0.0128677500264512
E1156:250284350	6963	0.0216682329949649
E1157:250310559	2032	0.00632340218954025
E1164:250310560	4499	0.0140004854580421
E1168:250310561	7385	0.022981459237084
E1169:250310562	5746	0.0178810378843987
E1170:250284351	7986	0.0248517174634195
E1171:250310563	7199	0.0224026438791832
E1172:250310564	6265	0.0194961194475736
E1173:250310565	9644	0.0300112651161054
E1174:250310566	5298	0.0164869019685946
E1175:250310567	2967	0.00923303853167614
E1176:250310568	2182	0.00679018876849253
E1177:250310569	10835	0.0337175505529865
E1180:250310570	4878	0.0151798995475282
E1184:250310571	9368	0.0291523778108332
E1185:250310572	7933	0.024686786205523
E1186:250310573	3849	0.0119777436159156
E1188:250284352	15907	0.0495011607426263
E1189:250310574	3629	0.0112931233001189
E1190:250310575	4430	0.0137857636317241
E1192:250310576	7084	0.0220447741686531
E1199:250310577	8534	0.0265570444318585
E1200:250284353	18507	0.0575921281111325
E1201:250310578	5653	0.0175916302054483
E1204:250310579	10313	0.0320931332582326
E1206:250310580	7120	0.0221568029476016
E1208:250310581	6811	0.0211952225949599
E1209:250284354	16886	0.0525477211479216
E1210:250284355	13467	0.0419080990583359
E1213:250310582	9003	0.028016530468716
E1221:250310583	5496	0.0171030602528116
E1222:250310584	3958	0.0123169418632875
E1223:250310585	5755	0.0179090450791359
E1226:250310586	6095	0.0189670946580944
E1228:250310587	6311	0.0196392673317857
E1232:250310588	5741	0.017865478331767
E1234:250310589	4166	0.012964219252768
E1239:250310590	5188	0.0161445918106963
E1241:250310591	15605	0.0485613637636691
E1243:250310592	6285	0.0195583576581006
E1248:250310594	7267	0.0226142537949749
E1249:250310595	5772	0.0179619475580838
E1251:250310596	13301	0.041391521910962
E1252:250310597	5297	0.0164837900580682
E1254:250284356	5698	0.017731666179134
E1255:250310598	6892	0.0214472873475942
E1256:250310599	4705	0.0146415390264699
E1257:250310600	4534	0.0141094023264643
E1258:250310602	7324	0.0227916326949768
E1259:250310603	4301	0.0133843271738251
E1260:250310604	7193	0.0223839724160251
E1261:250310605	2251	0.00700491059481058
E1266:250310606	5058	0.0157400434422709
E1267:250310607	1737	0.00540538858426742
E1270:250310608	2934	0.00913034548430663
E1272:250310609	7996	0.024882836568683
E1273:250310610	6171	0.0192035998580969
E1275:250310611	6638	0.0206568620739017
E1276:250310612	4395	0.0136768467633019
E1277:250310613	6235	0.0194027621317832
E1279:250310614	4216	0.0131198147790855
E1282:250310615	5533	0.0172182009422865
E1284:250310616	2937	0.00913968121588568
E1288:250310617	12618	0.039266087021466
E1289:250310618	9016	0.0280569853055585
E1290:250310619	6318	0.0196610507054701
E1292:250310620	7326	0.0227978565160295
E1293:250310621	4593	0.0142930050475189
E1294:250310622	5461	0.0169941433843894
E1297:250310623	4276	0.0133065294106664
E1299:250310624	8019	0.024954410510789
E1304:250310625	8073	0.0251224536792118
E1305:250310626	10342	0.0321833786634967
E1306:250310627	11422	0.0355442420319531
E1310:250284357	2094	0.00651634064217386
E1311:250310628	1453	0.00452160599478444
E1312:250310629	8095	0.0251909157107915
E1313:250310630	6969	0.021686904458123
E1317:250310631	6264	0.0194930075370473
E1324:250310632	4434	0.0137982112738295
E1325:250310633	5812	0.0180864239791378
E1326:250310634	9180	0.0285673386318797
E1327:250310635	6502	0.0202336422423182
E1332:250310636	8604	0.0267748781687029
E1333:250310637	11521	0.0358523211740616
E1334:250310638	6524	0.0203021042738979
E1335:250310639	8581	0.0267033042265969
E1336:250310640	4827	0.0150211921106844
E1337:250310641	4949	0.015400845194899
E1339:250310642	7436	0.0231401666739278
E1340:250310643	9213	0.0286700316792492
E1342:250310644	4533	0.014106290415938
E1344:250310645	12157	0.0378314962688193
E1346:250310646	6115	0.0190293328686214
E1348:250310647	6779	0.0210956414581168
E1350:250310648	5719	0.0177970163001873
E1351:250284358	2761	0.00859198496324834
E1355:250284359	27603	0.0858980662587989
E1356_1:250442014	6105	0.0189982137633579
E1359:250271881	5650	0.0175822944738693
E1361:250271882	930	0.00289407678950415
E1362:250271883	2453	0.00763351652113298
E1363:250271884	8085	0.025159796605528
E1364:250271885	7608	0.0236754152844597
E1366:250271886	4813	0.0149776253633156
E1367:250271887	3994	0.0124289706422361
E1368_1:250442015	12109	0.0376821245635545
E1370:250271889	11976	0.0372682404635502
E1371:250271890	6148	0.0191320259159909
E1375:250271891	2445	0.0076086212369222
E1378:250284361	6046	0.0188146110423033
E1379:250271892	9615	0.0299210197108413
E1380:250271893	3965	0.012338725236972
E1382:250271894	9683	0.030132629626633
E1384:250271895	9821	0.0305620732792691
E1385:250271896	3210	0.00998923278957883
E1386:250271897	11948	0.0371811069688124
E1389:250284362	8220	0.0255799045265851
E1391:250271898	16918	0.0526473022847647
E1395:250271899	12277	0.0382049255319811
E1396:250271900	5833	0.0181517741001911
E1400:250271901	3727	0.011598090531701
E1402:250271902	6794	0.021142320116012
E1403:250271903	5791	0.0180210738580844
E1404:250284363	15693	0.0488352118899877
E1406:250284364	15122	0.0470583109794427
E1408:250271904	11901	0.037034847174074
E1412:250271905	7710	0.0239928301581473
E1413:250271906	15779	0.0491028361952537
E1414:250271907	17164	0.0534128322742465
E1415:250271908	17788	0.0553546644426879
E1416:250271909	18080	0.0562633423163817
E1419:250271910	9261	0.0288194033845139
E1421:250271911	5718	0.017793904389661
E1422:250271912	8784	0.0273350220634456
E1423:250284365	13680	0.0425709360004481
E1425:250271913	13740	0.042757650632029
E1426:250271914	19319	0.0601189994585276
E1428:250271915	12478	0.0388304195477772
E1429:250271916	6068	0.018883073073883
E1433:250271917	15133	0.0470925419952326
E1435:250271918	14567	0.0453312006373193
E1436:250271919	11797	0.0367112084793338
E1439_1:250442016	12810	0.0398635738425249
E1441:250284366	14564	0.0453218649057402
E1443:250271921	18343	0.0570817747848114
E1444:250271922	21076	0.065586626253322
E1447:250271923	9271	0.0288505224897774
E1453:250271924	51252	0.159491638296416
E1456:250271925	12789	0.0397982237214716
E1458:250271926	20289	0.0631375526690857
E1461:250271927	10393	0.0323420861003404
E1466:250271929	6478	0.0201589563896859
E1468:250271930	7033	0.0218860667318093
E1471:250271931	19472	0.0605951217690589
E1473:250271932	8592	0.0267375352423867
E1474:250271933	8803	0.0273941483634463
E1477:250271934	764	0.00237749964213029
E1478:250271935	6937	0.0215873233212799
E1479:250271937	9528	0.0296502834950489
E1480:250271938	14816	0.0461060663583801
E1481:250271939	25100	0.0781089542113485
E1482:250271940	2731	0.00849862764745788
E1493:250271941	1526	0.00474877546320788
E1495:250271942	7151	0.0222532721739185
E1496:250284367	12604	0.0392225202740971
E1502:250271943	6350	0.0197606318423133
E1503:250271944	11931	0.0371282044898645
E1505:250271945	5216	0.016231725305434
E1506:250271946	3808	0.0118501552843353
E1509:250271947	11057	0.0344083946898359
E1514:250271948	21769	0.0677431802480815
E1515:250271949	17237	0.0536400017426699
E1516:250271950	6738	0.0209680531265365
E1518:250271951	12514	0.0389424483267257
E1519:250271952	7180	0.0223435175791826
E1520:250271953	5633	0.0175293919949214
E1521:250271954	9194	0.0286109053792485
E1522:250271955	5196	0.016169487094907
E1525:250271956	7997	0.0248859484792093
E1526:250271957	16645	0.0517977507110716
E1527:250271958	8839	0.0275061771423948
E1528:250271959	10140	0.0315547727371743
E1530_1:250442017	10606	0.0330049230424527
E1531:250271961	7427	0.0231121594791907
E1532:250271962	10809	0.0336366408793014
E1533:250271963	3422	0.0106489578211647
E1535:250271964	4209	0.013098031405401
E1537:250271965	7158	0.0222750555476029
E1538:250271966	8359	0.0260124600897475
E1539:250271967	6095	0.0189670946580944
E1540:250271968	19143	0.0595713032058902
E1541:250271969	4886	0.015204794831739
E1542:250271970	11995	0.0373273667635508
E1545:250271971	6004	0.0186839108001967
E1546:250271972	10185	0.0316948087108599
E1547:250271973	8709	0.0271016287739695
E1549:250271974	6558	0.0204079092317938
E1550:250271975	8990	0.0279760756318734
E1551:250272007	4771	0.0148469251212089
E1552:250272008	7908	0.0246089884423643
E1554:250272009	8516	0.0265010300423842
E1556:250272010	8122	0.0252749372950029
E1557:250284369	11233	0.0349560909424732
E1561:250272011	7456	0.0232024048844548
E1562:250272012	5416	0.0168541074107037
E1563:250272013	4927	0.0153323831633193
E1564:250272014	12726	0.0396021733583116
E1565:250272015	14910	0.0463985859478568
E1566:250272016	9082	0.0282623714002975
E1568:250272017	8925	0.0277738014476608
E1569:250272018	16762	0.0521618442426543
E1571:250272019	11555	0.0359581261319575
E1572:250272020	7098	0.022088340916022
E1573:250272021	10999	0.0342279038793077
E1576:250272022	2838	0.00883160207377717
E1577:250272023	11049	0.0343834994056251
E1578:250272024	10956	0.0340940917266747
E1579:250272025	16416	0.0510851232005377
E1580:250272026	16568	0.0515581336005427
E1581:250272027	6545	0.0203674543949512
E1584:250272028	4974	0.0154786429580577
E1585:250272029	7384	0.0229783473265577
E1586:250272030	8499	0.0264481275634363
E1588:250272031	7504	0.0233517765897195
E1592:250272032	6386	0.0198726606212618
E1593:250272033	16395	0.0510197730794844
E1596:250272034	13314	0.0414319767478045
E1597:250272035	12557	0.0390762604793587
E1599:250272036	13764	0.0428323364846614
E1600:250272037	14057	0.0437441262688815
E1601:250272038	4213	0.0131104790475064
E1602:250284370	8290	0.0257977382634294
E1603:250272039	12126	0.0377350270425025
E1605:250272040	13874	0.0431746466425597
E1606:250272041	12294	0.038257828010929
E1607:250272042	9680	0.0301232938950539
E1608:250272043	15243	0.0474348521531309
E1609:250272044	15893	0.0494575939952574
E1611:250272045	8173	0.0254336447318467
E1612:250272046	13316	0.0414382005688572
E1614:250272047	12507	0.0389206649530413
E1616:250272048	17789	0.0553577763532143
E1617:250272049	9629	0.0299645864582102
E1620:250272050	28370	0.0882849016325083
E1621:250272051	9678	0.0301170700740012
E1625:250272052	17940	0.0558276748426929
E1626:250272053	11463	0.0356718303635334
E1629:250272054	7425	0.023105935658138
E1631:250272055	4632	0.0144143695580465
E1633:250284371	397	0.00123542847896037
E1637:250272056	11380	0.0354135417898465
E1638:250272057	11872	0.0369446017688099
E1639:250272058	16489	0.0513122926689612
E1641:250284372	102	0.000317414873687552
E1643:250284373	14650	0.0455894892110062
E1644:250284374	16968	0.0528028978110821
E1645:250272059	5996	0.0186590155159859
E1646:250284375	19208	0.0597735773901029
E1648:250272060	4347	0.0135274750580371
E1649:250272061	4578	0.0142463263896236
E1651:250272062	4384	0.013642615747512
E1652:250272064	9954	0.0309759573792734
E1654:250272065	11230	0.0349467552108942
E1655:250272066	19109	0.0594654982479944
E1661:250272067	12109	0.0376821245635545
E1665:250272068	9028	0.0280943282318747
E1667:250272069	4553	0.0141685286264649
E1672:250272070	7714	0.0240052778002527
E1673:250272072	14066	0.0437721334636187
E1675:250272073	14249	0.0443416130899404
E1681:250272074	12416	0.0386374810951436
E1683:250272075	13322	0.0414568720320153
E1684:250272076	11700	0.036409353158278
E1688:250272077	6892	0.0214472873475942
E1689:250272078	11130	0.0346355641582593
E1690:250272079	10452	0.032525688821395
E1692:250272080	11715	0.0364560318161732
E1694:250272081	10898	0.0339136009161465
E1695:250272082	9593	0.0298525576792616
E1702:250272083	16678	0.0519004437584411
E1703:250272084	9093	0.0282966024160873
E1704:250272085	6845	0.0213010275528558
E1705:250272086	13481	0.0419516658057048
E1712:250272087	9783	0.0304438206792678
E1714:250272088	14561	0.0453125291741612
E1718:250272089	9748	0.0303349038108456
E1719:250272090	9419	0.029311085247677
E1723:250272091	14313	0.0445407753636267
E1725:250272092	10739	0.033418807142457
E1726:250272093	12011	0.0373771573319724
E1728:250272094	2893	0.00900275715272635
E1729:250272095	7167	0.02230306274234
E1730:250272096	15429	0.0480136675110317
E1731:250272097	9844	0.0306336472213751
E1732:250272098	5922	0.0184287341370361
E1733:250272099	10967	0.0341283227424645
E1735:250272100	7089	0.0220603337212848
E1738:250272101	7276	0.022642260989712
E1742:250272102	8419	0.0261991747213284
E1744:250284376	16550	0.0515021192110684
E1745:250310680	3239	0.0100794781948429
E1746:250310681	561	0.00174578180528153
E1747:250310682	3125	0.00972472039483921
E1750:250284377	12055	0.0375140813951317
E1751:250310683	2651	0.00824967480535
E1753:250310684	2285	0.00711071555270643
E1754:250310685	2536	0.00789180509481991
E1756:250310686	1791	0.00557343175269025
E1758:250310687	5310	0.0165242448949108
E1759:250310688	3522	0.0109601488737996
E1760:250310689	9085	0.0282717071318765
E1761:250310690	5980	0.0186092249475643
E1762:250310691	8677	0.0270020476371263
E1763:250310692	5166	0.0160761297791166
E1764:250284378	12895	0.0401280862372645
E1765:250310693	5300	0.0164931257896473
E1766:250284379	6966	0.021677568726544
E1767:250310694	1895	0.0058970704474305
E1768:250310695	1642	0.00510975708426431
E1769:250310696	6322	0.0196734983475755
E1770:250310697	3582	0.0111468635053805
E1771:250310698	6933	0.0215748756791745
E1774:250310699	9859	0.0306803258792703
E1775:250310700	2639	0.00821233187903381
E1778:250310701	1468	0.00456828465267967
E1779:250310702	4057	0.0126250210053961
E1780:250284380	356	0.00110784014738008
E1782:250284381	17308	0.0538609473900406
E1783:250310703	4516	0.01405338793699
E1785:250310704	2026	0.00630473072638215
E1787:250310705	6494	0.0202087469581075
E1788:250310706	6169	0.0191973760370442
E1790_1:250442018	9721	0.0302508822266342
E1790:250310707	3653	0.0113678091527512
E1792_1:250442019	11347	0.035310848742477
E1792:250310708	9895	0.0307923546582189
E1793_1:250442020	14860	0.0462429904215394
E1793:250310709	7299	0.022713834931818
E1794_1:250442021	17959	0.0558868011426935
E1794:250310710	6468	0.0201278372844224
E1795_1:250442022	6443	0.0200500395212637
E1795:250310711	2869	0.00892807130009398
E1796:250310712	7381	0.0229690115949786
E1797:250310713	9489	0.0295289189845214
E1798:250310714	5226	0.0162628444106975
E1800:250310715	6817	0.021213894058118
E1804:250310716	2781	0.00865422317377531
E1805:250310717	10771	0.0335183882793002
E1808:250310718	7550	0.0234949244739315
E1809:250310719	7852	0.0244347214528888
E1810:250310720	12104	0.0376665650109228
E1813:250310721	5647	0.0175729587422902
E1814:250310722	3852	0.0119870793474946
E1815:250310723	10406	0.032382540937183
E1817:250310724	13026	0.0405357465162162
E1818:250310725	8518	0.0265072538634369
E1819:250310726	5267	0.0163904327422778
E1821:250310727	9384	0.0292021683792548
E1826:250310728	2284	0.00710760364218008
E1828:250310729	4372	0.0136052728211958
E1830:250310730	1933	0.00601532304743174
E1831:250310731	9159	0.0285019885108263
E1832:250310732	3475	0.0108138890790612
E1834:250310733	4681	0.0145668531738375
E1835:250310734	2431	0.00756505448955332
E1837:250310735	6203	0.01930318099494
E1839:250310736	4371	0.0136021609106695
E1841:250310737	3992	0.0124227468211834
E1844:250310738	2860	0.00890006410535684
E1845:250310739	5183	0.0161290322580645
E1847:250310740	8059	0.0250788869318429
E1848:250310741	2159	0.00671861482638651
E1849:250310742	4368	0.0135928251790905
E1851:250310743	4983	0.0155066501527948
E1852:250310745	5291	0.0164651185949102
E1853:250310746	4981	0.0155004263317421
E1854:250310747	5967	0.0185687701107218
E1857:250310748	4866	0.015142556621212
E1862:250310749	7395	0.0230125783423475
E1863:250310750	6859	0.0213445943002247
E1864:250284382	3226	0.0100390233580004
E1865:250310751	11905	0.0370472948161794
E1866:250310753	5533	0.0172182009422865
E1867:250310754	9548	0.0297125217055759
E1870:250310755	935	0.00290963634213589
E1871:250310756	6591	0.0205106022791633
E1872:250310757	9365	0.0291430420792541
E1873:250310758	5169	0.0160854655106956
E1874:250310759	5757	0.0179152689001886
E1876:250310760	3641	0.0113304662264351
E1878:250310761	4882	0.0151923471896336
E1879:250310762	2665	0.00829324155271888
E1880:250310763	11505	0.03580253060564
E1881:250310764	7867	0.024481400110784
E1882:250310765	10479	0.0326097104056064
E1886:250284383	24058	0.0748663434428933
E1890:250310766	6818	0.0212170059686444
E1892:250310767	4924	0.0153230474317402
E1893:250284384	20621	0.0641707069638334
E1894:250310768	5981	0.0186123368580907
E1896:250310769	9183	0.0285766743634587
E1898:250310770	4395	0.0136768467633019
E1899:250310771	3147	0.00979318242641888
E1901:250310772	6857	0.021338370479172
E1904:250310773	4102	0.0127650569790817
E1907:250310774	5733	0.0178405830475562
E1908:250310775	7191	0.0223777485949724
E1909:250272261	4965	0.0154506357633205
E1910:250284385	29012	0.090282748190424
E1911:250272262	5121	0.0159360938054309
E1912:250272263	602	0.00187337013686182
E1913:250284386	24122	0.0750655057165796
E1914:250272264	917	0.00285362195266162
E1915:250272265	3693	0.0114922855738052
E1916:250272266	3249	0.0101105973001064
E1917:250272267	512	0.00159329818949046
E1921:250272268	5503	0.0171248436264961
E1922:250284387	17322	0.0539045141374095
E1923:250272269	4501	0.0140067092790948
E1924:250272270	1795	0.00558587939479564
E1925:250272271	5693	0.0177161066265023
E1930:250272272	1158	0.00360359238951162
E1935:250272273	3584	0.0111530873264332
E1936:250272274	2013	0.00626427588953962
E1938:250272275	4369	0.0135959370896168
E1939:250272276	2205	0.00686176271059854
E1941:250272277	7995	0.0248797246581566
E1942:250284388	337	0.00104871384737946
E1946:250272278	4023	0.0125192160475002
E1947:250272279	5357	0.0166705046896492
E1950:250272280	7177	0.0223341818476035
E1951:250272281	1279	0.00398013356319979
E1952:250272282	2183	0.00679330067901888
E1954:250272283	3911	0.0121706820685492
E1955:250272284	2360	0.00734410884218257
E1956:250272285	9721	0.0302508822266342
E1958:250272286	5164	0.0160699059580639
E1960:250272287	3584	0.0111530873264332
E1961:250272288	3970	0.0123542847896037
E1963:250272289	4378	0.0136239442843539
E1966:250272290	6519	0.0202865447212662
E1967:250272291	3270	0.0101759474211597
E1968:250272292	4211	0.0131042552264537
E1969:250272293	4691	0.014597972279101
E1971:250272294	9829	0.0305869685634799
E1975:250272295	4692	0.0146010841896274
E1977:250272296	4069	0.0126623639317122
E1979:250272297	3670	0.0114207116316992
E1983:250272298	4445	0.0138324422896193
E1985:250272299	5599	0.0174235870370255
E1987:250284389	12029	0.0374331717214467
E1988:250272300	7650	0.0238061155265664
E1990:250272301	4949	0.015400845194899
E1991:250272302	8641	0.0268900188581778
E1992:250272303	7810	0.0243040212107821
E1993:250272304	2765	0.00860443260535373
E1996:250272305	13028	0.0405419703372689
E1999:250284390	20705	0.0644321074480467
E2000:250272306	4414	0.0137359730633025
E2001:250272307	5324	0.0165678116422797
E2003:250272308	9392	0.0292270636634655
E2004:250272309	1283	0.00399258120530519
E2005:250272310	894	0.0027820480105556
E2009:250272311	2556	0.00795404330534688
E2010:250272312	2364	0.00735655648428796
E2012:250272313	7401	0.0230312498055056
E2013:250272314	2851	0.00887205691061971
E2014:250272315	1589	0.00494482582636784
E2015:250272316	2912	0.00906188345272697
E2017:250284422	12882	0.040087631400422
E2019:250272317	4192	0.0130451289264531
E2023:250272318	3287	0.0102288499001077
E2028:250272319	4247	0.0132162840054023
E2030:250272320	2797	0.00870401374219688
E2031:250272321	1902	0.00591885382111494
E2033:250272322	1377	0.00428510079478195
E2034:250272323	2919	0.00908366682641141
E2035:250272324	4257	0.0132474031106658
E2036:250272325	3650	0.0113584734211722
E2038:250284423	17095	0.0531981104479284
E2039:250272326	1626	0.00505996651584274
E2040:250272327	2825	0.00879114723693464
E2047:250272328	2901	0.00902765243693713
E2050:250284424	12083	0.0376012148898695
E2052:250272329	2136	0.0066470408842805
E2053:250272330	4741	0.0147535678054185
E2056_2:250272332	10674	0.0332165329582444
E2056:250272331	2765	0.00860443260535373
E2057:250272334	2485	0.00773309765797614
E2058:250272335	3586	0.0111593111474859
E2059:250272336	1429	0.00444692014215207
E2060:250272337	4387	0.0136519514790911
E2065:250272338	5108	0.0158956389685884
E2066:250272339	5926	0.0184411817791415
E2068:250272340	3675	0.0114362711843309
E2070:250272342	2989	0.00930150056325581
E2072:250272343	12941	0.0402712341214765
E2074:250272344	4178	0.0130015621790842
E2075:250272345	1413	0.0043971295737305
E2077:250272346	5887	0.0183198172686139
E2079:250272347	3597	0.0111935421632757
E2080:250272348	2427	0.00755260684744792
E2081:250272349	5526	0.0171964175686021
E2082:250272350	3300	0.0102693047369502
E2083:250272351	9273	0.0288567463108301
E2085:250272352	3720	0.0115763071580166
E2086:250272353	3125	0.00972472039483921
E2089:250284425	12526	0.0389797912530419
E2090:250284426	8283	0.025775954889745
E2091:250272354	5887	0.0183198172686139
E2093:250272355	3573	0.0111188563106434
E2094:250272356	5841	0.0181766693844019
E2095:250272388	18518	0.0576263591269224
E2096:250272389	19528	0.0607693887585344
E2098:250272390	14365	0.0447025947109969
E2099:250272391	14546	0.045265850516266
E2101:250272392	12086	0.0376105506214485
E2102:250272393	10154	0.0315983394845431
E2103:250284427	7486	0.0232957622002452
E2106:250272394	3502	0.0108979106632726
E2112:250284428	5770	0.0179557237370311
E2114:250272395	23875	0.0742968638165716
E2115:250284429	14963	0.0465635172057533
E2116:250284430	14951	0.0465261742794371
E2117:250272396	27337	0.0850702980587902
E2118:250272397	24999	0.0777946512481873
E2120:250272398	13822	0.0430128272951896
E2122:250272399	48048	0.149521076969995
E2124:250272400	22010	0.0684931506849315
E2129:250272401	20688	0.0643792049690987
E2130:250272402	31057	0.0966466052168068
E2132:250272403	15870	0.0493860200531514
E2133:250272404	23825	0.0741412682902541
E2136:250272405	24384	0.075880826274483
E2137:250272406	28543	0.0888232621535666
E2139:250272407	41650	0.129611073422417
E2140:250284431	10316	0.0321024689898116
E2142:250284432	5027	0.0156435742159541
E2143:250272408	15208	0.0473259352847087
E2145:250272409	10000	0.0311191052634855
E2147:250272410	15024	0.0467533437478606
E2148:250272411	22903	0.0712720867849608
E2149:250272412	22528	0.0701051203375801
E2150:250272413	12046	0.0374860742003946
E2152:250272414	35110	0.109259178580097
E2154:250272415	33903	0.105503102574795
E2155:250272416	31683	0.098594661206301
E2156:250272417	19117	0.0594903935322052
E2159:250272418	30180	0.0939174596851991
E2160:250272419	11355	0.0353357440266877
E2161:250272420	28217	0.0878087793219769
E2164:250272421	46760	0.145512936212058
E2165:250272422	25171	0.0783298998587193
E2167:250272423	39917	0.124218132480255
E2168:250272424	28915	0.0899808928693682
E2169:250272425	32648	0.101597654864227
E2170:250272426	15824	0.0492428721689394
E2171:250272427	31311	0.0974370304904993
E2173:250272428	28878	0.0898657521798933
E2174:250272429	35554	0.110640866853796
E2175:250272430	13738	0.0427514268109763
E2176:250272431	60318	0.187704219128292
E2178:250272432	25473	0.0792696968376765
E2179:250272433	37803	0.117639553627554
E2182:250272434	31826	0.0990396644115688
E2183:250272435	19340	0.0601843495795809
E2185:250272436	14074	0.0437970287478294
E2187:250272437	25383	0.0789896248903052
E2191:250272438	22108	0.0687981179165137
E2192:250272439	36934	0.114935303380157
E2193:250272440	16747	0.0521151655847591
E2195:250272441	14893	0.0463456834689089
E2197:250272442	10836	0.0337206624635129
E2203:250272443	8843	0.0275186247845002
E2205:250272444	20976	0.0652754352006871
E2206:250272445	35265	0.109741524711681
E2208:250284433	30761	0.0957254797010076
E2209:250272446	23460	0.0730054209481369
E2211:250272447	27841	0.0866387009640699
E2212:250272448	29674	0.0923428329588668
E2213:250272449	28226	0.0878367865167141
E2216:250272450	25283	0.0786784338376703
E2217:250272451	18294	0.0569292911690203
E2219:250272452	24327	0.0757034473744811
E2222:250272453	31153	0.0969453486273363
E2226:250272454	34446	0.107192869990602
E2229:250284514	8394	0.0261213769581697
E2232:250272455	38538	0.11992680786442
E2237:250272456	27812	0.0865484555588058
E2250:250272457	28666	0.0892060271483074
E2251:250272458	20810	0.0647588580533132
E2252:250272459	27712	0.0862372645061709
E2253:250284434	12133	0.0377568104161869
E2254:250272460	25878	0.0805300206008477
E2256:250272461	22678	0.0705719069165323
E2258:250272462	13104	0.0407784755372714
E2262:250272463	13790	0.0429132461583465
E2268:250272464	47884	0.149010723643674
E2270:250272465	24143	0.075130855837633
E2272:250284435	11383	0.0354228775214255
E2273:250272466	19312	0.0600972160848431
E2275:250272467	21511	0.0669403073322836
E2277:250272469	36206	0.112669832516975
E2278:250272470	21644	0.0673541914322879
E2280:250272471	44235	0.137655362133028
E2281:250272472	26943	0.0838442053114089
E2283:250272473	30536	0.0950252998325792
E2284:250272474	20272	0.0630846501901377
E2285:250272475	716	0.00222812793686556
E2286:250272477	34536	0.107472941937973
E2289:250284436	15092	0.0469649536636523
E2291:250272478	22577	0.0702576039533711
E2292:250284437	7673	0.0238776894686724
E2293:250272479	39004	0.121376958169699
E2296:250272480	26916	0.0837601837271975
E2298:250284438	9546	0.0297062978845232
E2301:250272481	22355	0.0695667598165218
E2302:250272482	21109	0.0656893193006915
E2304:250272483	24421	0.0759959669639579
E2306:250284041	2	6.22382105269709e-06
E2307:250284042	18587	0.0578410809532404
E2309:250284043	4764	0.0148251417475245
E2310_1:250442023	9932	0.0309074953476938
E2311:250284045	1715	0.00533692655268776
E2312:250284439	13307	0.0414101933741201
E2313:250284046	1764	0.00548941016847884
E2318:250284047	10749	0.0334499262477205
E2319:250284048	8366	0.0260342434634319
E2321:250284049	20498	0.0637879419690925
E2322:250284050	2719	0.0084612847211417
E2325:250284051	32082	0.0998363135063141
E2327:250284052	502	0.00156217908422697
E2328:250284053	8092	0.0251815799792124
E2329:250284054	23351	0.0726662227007649
E2330:250284055	1241	0.00386188096319855
E2331:250284440	12661	0.0393998991740989
E2332:250284056	13920	0.0433177945267718
E2334:250284057	47949	0.149212997827886
E2338:250284058	44	0.000136924063159336
E2339:250284059	41677	0.129695095006628
E2342:250284441	10251	0.0319001948055989
E2343:250284060	5	1.55595526317427e-05
E2344:250284061	42661	0.132757214964555
E2346:250284062	1966	0.00611801609480124
E2347:250284063	3250	0.0101137092106328
E2348:250284064	2683	0.00834925594219315
E2349:250284065	41323	0.128593478680301
E2350:250284066	367	0.00114207116316992
E2351:250284067	9643	0.030008153205579
E2352:250284442	5949	0.0185127557212475
E2353:250284068	5547	0.0172617676896554
E2354:250284069	5758	0.0179183808107149
E2355:250284443	2272	0.0070702607158639
E2356:250284070	22520	0.0700802250533693
